t,coherence,reward,collapse_event,node_0_x,node_0_y,node_1_x,node_1_y,node_2_x,node_2_y,node_3_x,node_3_y,node_4_x,node_4_y,node_5_x,node_5_y,node_6_x,node_6_y,node_7_x,node_7_y,node_8_x,node_8_y,node_9_x,node_9_y,node_10_x,node_10_y,node_11_x,node_11_y
934,0.673912774373229,-0.32608722562677095,0,0.295638186595939,0.5706967717562996,0.32947938021405243,0.5856311891957442,0.32093227710681405,0.5887106643738892,0.31899511811938297,0.5977277955579098,0.3019250430177013,0.5738944096879466,0.32437328422220735,0.5944585276686466,0.30773751333353255,0.5755984750498775,0.31395173567703794,0.5833001343915887,0.31724089555326757,0.5866136777781843,0.31145654162948866,0.5925103001226336,0.30802390771627053,0.5978318758540007,0.30633854343228095,0.5957864853985047
935,0.6763507045910387,-0.32364929540896126,0,0.30127639400430545,0.5740063187913389,0.3265016037047345,0.5848940185892483,0.3193792247169653,0.5921409159474786,0.3214094551130443,0.598075994739443,0.3002287670816935,0.5789244090925832,0.3253381573696967,0.5987852023614455,0.30880219310818446,0.5793753134928332,0.31703558779803953,0.5818532500521586,0.3216694431160847,0.5818472431770642,0.3142212087465966,0.5968851905859558,0.30666217947420243,0.5987662225510237,0.30729423387001725,0.597957068837158
936,0.6681024585230425,-0.3318975414769575,0,0.30558193038763887,0.5757677449956746,0.32904314625041053,0.5832034698695856,0.31640371093526337,0.5912718434963403,0.3228239252202981,0.5944759609427652,0.3027284275162259,0.5783504215745819,0.32773457910723636,0.5936455968653135,0.3107494866981674,0.5813360676355984,0.3213007400364889,0.5843255595360985,0.32425656679161147,0.5862320876276499,0.31596824435928483,0.594373763857165,0.31073438536342574,0.6007349890691395,0.3068814750836235,0.599595803572707
937,0.6721342165307392,-0.32786578346926076,0,0.309788916880692,0.5811663511808145,0.3390431462504105,0.5832034688452103,0.3264037109352595,0.5912718347117372,0.3199673660700873,0.5980068471015074,0.30200969964383184,0.5800688992028126,0.3288167005755685,0.5962120818944918,0.307849206906339,0.5797478677209738,0.3205282606898699,0.5831881642926873,0.32868198502125145,0.5897003633994155,0.3157758939281491,0.5978782340461823,0.3094833898117111,0.602986994975596,0.30458335155113053,0.6017697059673462
938,0.6690143347333203,-0.3309856652666797,0,0.30975122018638257,0.5777046968872744,0.3357108286012137,0.5825877116987637,0.3284636696229088,0.5869597401790381,0.32145168283527725,0.5997883112113387,0.3043356434786657,0.5831938206799258,0.3250447668247864,0.5967941814059758,0.3127554111508288,0.5813899870885487,0.32150242624267383,0.5859148225547638,0.3264671432092154,0.5917417742982383,0.3200366526826417,0.5926149471297049,0.3135975658499821,0.5995454985949831,0.30480063182834566,0.6047263687340836
939,0.6749542153466946,-0.32504578465330536,0,0.31343577062876693,0.5822510779094323,0.33926244527461547,0.5824422367668041,0.3295371144269106,0.5860288786606083,0.3198192560455722,0.5986271908420094,0.30748261282969636,0.583560878202606,0.3278661154051677,0.5989189981928996,0.3082554153816685,0.5831352103904439,0.3207260063407632,0.585697712403798,0.32926050676459073,0.5921431065294341,0.3238240284602363,0.5946245967823975,0.3143790778222607,0.6016259445120059,0.3008770809233196,0.5992732279309225
940,0.674634888056063,-0.325365111943937,0,0.313435767396566,0.5722510779094329,0.335631847093419,0.5876974422856357,0.3294611827219436,0.5878862966014035,0.3175945172320254,0.5964485047987991,0.30644112395588796,0.5859048957569928,0.3271878943380673,0.5986845892215694,0.3097406970604434,0.5862012708463179,0.3165714261351147,0.5887162703188104,0.32940785474137785,0.593761610064529,0.32188636731189696,0.5935219397244562,0.31194980475395173,0.6058723516735937,0.30178127922852166,0.6038050401053564
941,0.673853187102054,-0.326146812897946,0,0.31358304614888877,0.5704225003632473,0.334845986047655,0.5832949895947901,0.33295702894160434,0.5912639479887231,0.3198942039189054,0.5973108104187291,0.3078386174363356,0.5911633968153832,0.32452968130290166,0.6011336671195922,0.3109889172510962,0.5912364764470363,0.3199420940028799,0.5938521716382111,0.3297419192904718,0.5907054328421973,0.32175012664478786,0.5955434177841845,0.31501712571960844,0.6001702976855188,0.3026636934936569,0.6005535976052404
942,0.6827919797321508,-0.3172080202678492,0,0.31762698067482054,0.5680414743951824,0.33574221774184887,0.581401906627895,0.33084856742749513,0.5957173878064506,0.3172779434778692,0.5930063421256172,0.3041135040797894,0.5912624226852039,0.32569428056142774,0.5989609648089166,0.31331603730730045,0.586896034420012,0.32349230425279296,0.5969362797632882,0.3340837545406974,0.5951462556187012,0.32019856045256606,0.5943700453447263,0.3176998864092389,0.5961136551303878,0.3016446244222507,0.5963223717043301
943,0.6755872038478338,-0.3244127961521662,0,0.31730174055409155,0.5697185065594044,0.33207395597666767,0.5771571912507693,0.33250694179590934,0.5906906331455177,0.32215531681554305,0.5901311606718883,0.3065540742192466,0.5906058818984715,0.3210135495590112,0.5982938157199434,0.3138250862071872,0.5906571278650681,0.32564842415891604,0.5924415536077856,0.3304784380702689,0.5930668827650435,0.3163599537168697,0.5937795968717628,0.32266522841968603,0.596013163371374,0.3049884593066536,0.597894694181235
944,0.6770134001777702,-0.32298659982222977,0,0.3209589810806419,0.5678916920023747,0.3340317339980981,0.5816147599575727,0.32861990613924985,0.5891259995524063,0.32677178182141503,0.5929343569643762,0.30507549203699313,0.5912168813662773,0.32002934651288895,0.597780652563502,0.31270870701406844,0.5884194575234025,0.32713684656821795,0.5951067699445419,0.33371730059756244,0.5894687141662577,0.32635995371685894,0.593779582195612,0.32182854410113576,0.5997288179275823,0.30530728555448045,0.5944724706789009
945,0.6838907183978605,-0.31610928160213947,0,0.31760365974207105,0.5687333623806223,0.3360508127010488,0.5870124907112821,0.3311569382796864,0.5929462364760596,0.3290054575027832,0.5967484074355636,0.30167859403137265,0.5954617705996249,0.3190858818875911,0.6016141794799764,0.30892454120104984,0.5906573315302888,0.32923083288959915,0.5998269576521376,0.3358139294376725,0.5883274328279459,0.3267083827102915,0.5922625297793424,0.3187912445122176,0.5967338176180709,0.30335596778258966,0.594743417758433
946,0.6699653792934842,-0.3300346207065158,0,0.3218576091114447,0.5740284102485141,0.3308684358524128,0.5830653099112759,0.32812280794858373,0.5904539689029903,0.3245766023911948,0.5954000702015587,0.30354444426787514,0.5960747538016773,0.31963841061695575,0.5995246394808915,0.31161539700532137,0.593993754089624,0.3273045599210515,0.5952954130885643,0.3330590614878657,0.5848891974583366,0.32611907685820696,0.588813204529575,0.31855265587434467,0.5937116053864527,0.30664800645924245,0.5898863790049087
947,0.6748090316390615,-0.3251909683609385,0,0.3223618044766688,0.5715432754273906,0.32538454548696555,0.5871254482384617,0.3294815582117723,0.5864421016204475,0.3260381087309507,0.5962679429609583,0.3041504017073905,0.5949850000379511,0.3235768004977424,0.596521290647923,0.3110673405076662,0.5921066234561926,0.32970095499784235,0.599216698438563,0.3359535381833518,0.588143179830519,0.3307306352534745,0.5908653927493016,0.32118517377523986,0.5983754534562818,0.30243512677274914,0.5912539467611284
948,0.6764662416018511,-0.3235337583981489,0,0.3247253711915425,0.576697908667031,0.32904570287363494,0.5907423091123145,0.33355733463977494,0.5870473148920002,0.32089734586942564,0.5911186162733185,0.30548121379737375,0.5941419988981309,0.323002352625684,0.5952527999610653,0.3157831731923695,0.5906465222685189,0.33287011828475527,0.6028380379279892,0.335242820593348,0.587758927686082,0.3328962511521295,0.5929553646616733,0.3195032078716141,0.5940356885161522,0.3010538360551107,0.587555060954633
949,0.6788949287719094,-0.3211050712280906,0,0.3225783367570105,0.5750261895137329,0.339045702873634,0.5907423134573812,0.3348788165983692,0.5915064038522914,0.323835712529317,0.5933864223046098,0.30548968387691666,0.5922278046061035,0.32645692008640714,0.5990890529165476,0.3156547508365385,0.5857497877612048,0.3352938343268604,0.600091785060558,0.32972146958112797,0.5909658275157845,0.3325674918499702,0.5947046645162198,0.3238168570567564,0.594290603015971,0.302174996345423,0.5856288897446293
950,0.670754675131409,-0.32924532486859104,0,0.3207160023165525,0.5787961746327803,0.3377983542388047,0.587396333805031,0.33029480746144874,0.5912161587627323,0.3235081211920215,0.5948075579058709,0.30614051851351526,0.588607045351578,0.32642674698306495,0.6027583682440181,0.3126810714639067,0.5879157187173597,0.3356823793131657,0.6021289270090858,0.32595604288934055,0.5953894634434929,0.3333634255881363,0.5979960166017578,0.32130672589371395,0.5965260756935897,0.30609119762448406,0.5848776719157063
951,0.6679645537845561,-0.3320354462154439,0,0.31968625920238475,0.5810527265184113,0.3330090358172923,0.590001156583967,0.32537545715959604,0.5881796518028164,0.3251406751776597,0.5906688146485095,0.31171843597543303,0.5924790531456307,0.32753495543080474,0.6054294223555232,0.3170893408494327,0.5857330872442225,0.33855889869982625,0.5985888164620201,0.32495818585918734,0.5958209845508167,0.33500068641229547,0.5930160269159077,0.31931300619963576,0.5974033608580267,0.3055268470075767,0.5880024368432284
952,0.6676336773042265,-0.3323663226957735,0,0.3213972669529024,0.5789540028044327,0.3289966729214807,0.5914014667653437,0.3247901566777935,0.5850701376983932,0.3233261825710902,0.5887757394739744,0.3083926329991848,0.5929340887557059,0.3299734930975197,0.6055225182009815,0.32067658655546427,0.5823320164288701,0.33716587144218685,0.5993634247502047,0.32664909127477676,0.5975976964622146,0.3367191054617892,0.594489421766777,0.31546843587819234,0.5990961476658528,0.30867713032407146,0.5931470124191077
953,0.6701326916109366,-0.3298673083890634,0,0.3234369972479204,0.5814941219266926,0.32887094145287826,0.5951301378178937,0.3296949657391673,0.588226594820414,0.32446084649676565,0.5847460160745575,0.3114163619421737,0.5949925153087061,0.33240646919638994,0.6011114614798934,0.3223560515046044,0.5807921699619094,0.33908625957975774,0.5964185083579752,0.3283323927548939,0.5952872564139098,0.3311490623925259,0.5957180451031352,0.31200367419152386,0.6003537703154084,0.31367533756708915,0.5978016364452293
954,0.6640014940626747,-0.3359985059373253,0,0.32086141725907424,0.585145582415305,0.32719996614923247,0.5990118359629194,0.33232215213877636,0.5841881165542914,0.32354621311097387,0.5835155278393669,0.3149343930525715,0.5939793809582429,0.333869068713375,0.6017138752702437,0.32723167512062423,0.5857640453402706,0.3376459807484308,0.5984669993649284,0.33144741305723513,0.5991453854402763,0.32650999091093813,0.593586565149154,0.3108428298919066,0.5993141756202772,0.3109212571961626,0.5975072477309085
955,0.663430601237328,-0.336569398762672,0,0.32268937449139384,0.5855341872368993,0.32873678361603575,0.5943979052231448,0.3357048026712004,0.5890416473877799,0.3247868615189004,0.5878259061739599,0.31174101838871376,0.5969271458512863,0.32960598203472097,0.6003805285618993,0.3253471615324645,0.5870040060656541,0.3350177118856933,0.5995890304335457,0.3297878001181817,0.6024682647187596,0.3277622145898761,0.5907324646051032,0.3099008674398809,0.6024949204557224,0.3104788766585178,0.597662120740212
956,0.6605268030755486,-0.33947319692445144,0,0.3242591561886207,0.5844608165686384,0.3264545618050879,0.5941558011857927,0.3322832033208415,0.5871569130853064,0.320383134345549,0.5861995558226968,0.310575839465187,0.60142436241936,0.33023780224991695,0.6029605685856873,0.3207484070459178,0.5834444148961799,0.3376270269623078,0.6005703166037697,0.3264230614799479,0.6011180477391639,0.32797565992247174,0.5943571818639474,0.30622477504710505,0.6030626395243348,0.313340123103732,0.6022831754800309
957,0.6569137504339974,-0.34308624956600264,0,0.32727001895768104,0.582755023016588,0.3283798454491857,0.5968357641165016,0.3341186179495529,0.5907554822512885,0.3245534971859774,0.5826288508621841,0.30724690586430836,0.6040721183268273,0.3274018566982053,0.5981529285166325,0.3198754982989975,0.5872259374103606,0.33316354564790174,0.6020151946323546,0.32129028681923566,0.596914493965059,0.3262376001796025,0.5902303197217229,0.3105247727646904,0.6063051867203015,0.31638104377511017,0.5993487871607143
958,0.6644093708250864,-0.33559062917491356,0,0.3272908366354903,0.5801976574822445,0.32592548555075107,0.5968925291936666,0.33591467300997674,0.5869027523039126,0.32244463717625294,0.5875021221660464,0.3073276416222054,0.6079957095108313,0.33209761715210995,0.5982503807131673,0.31791401135518965,0.5905109089868206,0.3292503235940503,0.5991734038587099,0.3242264194465602,0.5961437288753786,0.3230929474137926,0.5919685615464122,0.3134780006135663,0.6019791401400444,0.3063810437751144,0.5993487779903099
959,0.6538017217099966,-0.3461982782900034,0,0.3258304395802781,0.5835591638670911,0.32787189078489454,0.5984100821410184,0.33028739330710155,0.583715988125719,0.31966097929739873,0.5855835148213306,0.3045311234465219,0.6064360198532267,0.3273501406335825,0.6005750238845848,0.321001117149329,0.5914649707366866,0.3247904546737052,0.60285250566444,0.3287770552502511,0.5930971183380257,0.3250902967264479,0.5955264600787146,0.31430813429725274,0.5998503544315078,0.30695317722609994,0.599240966901837
960,0.6566116320129094,-0.3433883679870906,0,0.3246138388863647,0.588430931313591,0.3299856781982951,0.5956538951600345,0.33069714635816544,0.5861683809322622,0.31614804539277036,0.584639897207583,0.3094286009334552,0.6065372505659348,0.3242211619057268,0.5965254213750645,0.3212018810698316,0.5921198801336611,0.32296362729678635,0.6037653413689267,0.3240936001931527,0.5896449600573033,0.32536707094345835,0.5911195947167408,0.31847036607552137,0.596030601118015,0.3094132679488606,0.5979422536774068
961,0.6577412102303891,-0.3422587897696109,0,0.32345020893914556,0.5913606900658,0.3295502001517861,0.5978301650702487,0.3302833858494615,0.5874914253314789,0.3190169739235051,0.5861833998081938,0.31118250650234697,0.6088049939836911,0.3285701564903108,0.5951687218774419,0.3219821431102762,0.5880790277360907,0.32147266925931234,0.6023999765911514,0.32731047787341216,0.589999046107472,0.32747856565094663,0.5864560990129376,0.3182609589897051,0.5999446577455273,0.307254928166152,0.5930627728783848
962,0.6611680518869567,-0.3388319481130433,0,0.3227193407247662,0.5935318945031878,0.3287248801080547,0.5972333606860506,0.3315748218648148,0.5853556628819372,0.32169257803919277,0.5831002858610431,0.31068844212553265,0.6096197461034175,0.3315328936335404,0.5980205172294221,0.3242074468432825,0.5869609609188517,0.31772963385472713,0.5991432406727255,0.3307008470209496,0.5937673282376268,0.33172780078923264,0.5825881013154479,0.31882355678843755,0.601129176041495,0.31010631042395614,0.5945431873187716
963,0.6598140594067884,-0.3401859405932116,0,0.32545110655511944,0.5921374882982967,0.3252505827915755,0.5941049991306273,0.3262834866338444,0.5842785712162775,0.3176930086136016,0.5818476312532678,0.3126037397584872,0.6127710121114898,0.3345199224293372,0.5953337062449017,0.3205055248906675,0.5842311083682514,0.32272063764859554,0.599368296193319,0.32715844586747655,0.5971738961299885,0.33026094216046525,0.5871383905267977,0.31665676918492924,0.5996924075848374,0.31081809149822787,0.5984296540510983
964,0.6630295586087127,-0.3369704413912873,0,0.3289908016185487,0.5929679444243755,0.3223304848249403,0.5931270987294295,0.3308503190309419,0.5858361547321924,0.3207440118092982,0.5819476764821734,0.3134183016003656,0.6111157824661955,0.3359478123636247,0.5987755109094801,0.3206785601535145,0.5845220073741559,0.3211121465122844,0.5958646281645487,0.3313176768779885,0.5951697783482389,0.33287948576331955,0.5896287210512874,0.3198577828035988,0.6037692483772714,0.31263557060066016,0.6021814546203186
965,0.6635859688991429,-0.3364140311008571,0,0.32542974707490707,0.5943154479863899,0.32514822902100227,0.5909159301240651,0.33292685340047734,0.5890578903104104,0.32423020308716055,0.5807078968076893,0.3157749647301933,0.6083313012006486,0.3377523379285909,0.5981952470391285,0.3218315881992738,0.5841830818434192,0.3178878807641313,0.5925804670760402,0.3267389944148733,0.5963207912517089,0.335933407762847,0.5850844282850091,0.3157388009924652,0.6028842309051022,0.3155925117404719,0.5983782333600874
966,0.6589432421541243,-0.34105675784587575,0,0.3231038792463053,0.5915903832090122,0.32411043608631535,0.5882907659971612,0.33103560384555264,0.5915610673906331,0.32535789174699603,0.5771549646303455,0.31759277948579245,0.607356153465332,0.3414394831088844,0.5958491734673363,0.32423077931595334,0.5869531815908177,0.3154376008656683,0.5966543255810712,0.3265429830280773,0.5979642309671402,0.33182439929319135,0.5830788916498021,0.3170420384518658,0.6006009376527044,0.3160389216688097,0.5968700192949397
967,0.6665421564784023,-0.3334578435215977,0,0.32457820990102804,0.5915236680717709,0.3191750002923288,0.5900143864721582,0.3299290258743744,0.5900413478214049,0.32125545133307604,0.5751422636998944,0.3151748500779089,0.6109833911815139,0.3399166253515032,0.5911187236615225,0.32063139382318645,0.5830371996640071,0.31677840137505453,0.5933291746130872,0.32642539693008876,0.5964079904428842,0.33449592975057135,0.5817711938353668,0.3169965780038381,0.6024250966514487,0.3157944743052732,0.5996000240857258
968,0.6669271647625754,-0.3330728352374246,0,0.3261376068725859,0.5906585860584861,0.31942753343881863,0.5947915119578089,0.33122015344998224,0.5941950429408945,0.31815172770537553,0.5758233223281878,0.3196741881767066,0.608266152487689,0.3437688999696349,0.5871393726340196,0.3247979997390201,0.5829432711523019,0.31284838686195604,0.5970637420591304,0.3237949931119181,0.5914159024265289,0.3303006682229773,0.5838795918134326,0.3220963278992708,0.5980242734655481,0.3157956949754998,0.5960321986417514
969,0.6649213315498751,-0.3350786684501249,0,0.32848115095507147,0.5868905497863707,0.3170546333367855,0.5916003000695998,0.33138440266625185,0.5978014357470469,0.3185551024167699,0.5721988947726838,0.32052442715893853,0.6104123588896754,0.3391020760292953,0.5830938201789553,0.32163623661274376,0.5858412748560938,0.3143228307992772,0.5972008055289821,0.32130010148773885,0.5897517772908618,0.33464454402636085,0.5816761685232456,0.3262080248219571,0.5985126788700388,0.31243893397553624,0.5954880165244052
970,0.6681544166112788,-0.33184558338872117,0,0.33273279918212134,0.5862752952827506,0.3210259859190346,0.5891281890169617,0.3317146226521377,0.6008935015460392,0.32302445030882304,0.5729908007098875,0.3220853054236406,0.6044651592573398,0.33586942390415914,0.5812698672118018,0.3176795734998456,0.5838897782511837,0.3130081281910894,0.6015720426525398,0.32311133882015497,0.589067856224807,0.3389830800331926,0.5786683003037543,0.32584835412135876,0.5996012840013522,0.30856301222279486,0.5974272212833409
971,0.6665381365907649,-0.3334618634092351,0,0.3283183580617283,0.5828862256702004,0.3177951070571968,0.5934825498982594,0.3331847722804056,0.6019249735453589,0.3236516880675249,0.5717911927269348,0.3234134625079452,0.6028652705589499,0.3317536395193705,0.5836242188200798,0.31431494181364567,0.5811238472144269,0.31675824020950416,0.602616483546755,0.3244892087307768,0.5883183633225845,0.3372202565234198,0.5811593834460113,0.3281795171108744,0.5992452238905183,0.3140510793646335,0.6016347278739532
972,0.6624193874826856,-0.3375806125173144,0,0.3272481111889654,0.586492605514997,0.3185594062505171,0.5934704498643933,0.32829655041036776,0.6021129405582492,0.32769625909997624,0.5755474401680141,0.32632733695973654,0.598865766002241,0.32997182814493353,0.5813195256310533,0.3129797236777157,0.582407516874118,0.3157895424629274,0.602637106129535,0.32387113690717967,0.5863130693264277,0.33253465416949635,0.5855642674326337,0.3231056510455731,0.5938439561628872,0.3178378789242332,0.6060655694689886
973,0.6699144863380204,-0.3300855136619796,0,0.3293409759034938,0.5818817145079325,0.31608258020151647,0.5980761552618497,0.3311520074084278,0.6022362928564402,0.3248642952362211,0.5714747711069372,0.3214038268349639,0.5996032872254876,0.3248757974980512,0.5867508516568107,0.3103488178256074,0.5849552155371612,0.31273490455074526,0.6024671859220918,0.31966793494332296,0.5892262009934951,0.3329413744051099,0.5817087218830725,0.3266204723821346,0.5941829453905663,0.32234615007499484,0.6094895256203767
974,0.6660875862708372,-0.3339124137291628,0,0.33321391807512074,0.5781573677343831,0.31262294188092166,0.6026412925457617,0.33060532832392925,0.5990985056917523,0.32745263843133243,0.5701357717135578,0.3237407054453379,0.6025878675925535,0.3276095544680372,0.5847456741057921,0.30998247574705523,0.5844318517424785,0.3131458015761885,0.5986094420912311,0.319344151772236,0.5894646077988177,0.3327463087226007,0.5854141770386061,0.3265977068197586,0.5913735242960173,0.32399504302562276,0.6115800777300667
975,0.6687928558373383,-0.3312071441626617,0,0.33091800789528125,0.5802785593048442,0.3096322438058696,0.6005044916312585,0.33433837026276303,0.6028326627057946,0.32800432135673036,0.5732284984035352,0.32726489338466436,0.6066200067330563,0.3272990102070669,0.5857001484337672,0.3098108366857147,0.5805060791929231,0.3128876152814012,0.6011612440475046,0.32259686822307343,0.593491149221814,0.3277947293977643,0.5859910147494863,0.32251313541767535,0.5883882705798781,0.3279685249576816,0.6105449870948646
976,0.6748601193704742,-0.3251398806295258,0,0.3331285090297987,0.5765303353659668,0.30948984897514004,0.601843532823417,0.33012646888272235,0.6005710713286397,0.323420535659448,0.5757023358591316,0.3317815136263277,0.6091813242749098,0.3318512431851046,0.5894930519301408,0.3140432052337141,0.5818744101540684,0.3135967099517786,0.5997875874764856,0.3258189260826939,0.5902591308505816,0.3231381944064334,0.5907922652059368,0.3175962128191417,0.5933590132367207,0.3300295847288505,0.6079245899041776
977,0.6731994746457087,-0.32680052535429127,0,0.33463370264492664,0.5805380645378955,0.3076523977220022,0.6041158073834176,0.3328472623244234,0.597691558431837,0.31885219305601026,0.5736139362801317,0.32838232266966005,0.6040301569712948,0.3337021755081562,0.5884736429465935,0.3183683272823218,0.5799578950713925,0.3136326167409437,0.6008438767603047,0.3294860499110318,0.590647879692622,0.32189995159999035,0.5945782970987358,0.3160022870608155,0.5891407939395862,0.3291619472032652,0.6100347878423245
978,0.6722649683158956,-0.32773503168410445,0,0.329395747637397,0.5820102616648806,0.3094003401283559,0.6078357125525045,0.3302554691868339,0.5952356245463359,0.318500341723788,0.5731426663848241,0.33051258697025176,0.6048864477980295,0.3357921989189925,0.5918906566152347,0.3228656440527286,0.5799096455396533,0.3189838816057935,0.5975985689603099,0.33134132084213497,0.5910958567850467,0.3251598817740211,0.5942573653538471,0.3192274808685805,0.5936257192930675,0.33121271431168425,0.6119342692163754
979,0.6773713937324475,-0.3226286062675525,0,0.3248587462682714,0.5796402535152515,0.3149343922270597,0.6090567252740453,0.33061821760068794,0.5938245353642758,0.31428024634975343,0.5728578204565165,0.3302371180547206,0.601437648813289,0.33199498858586685,0.5920612176093402,0.3238424359064533,0.577994270762508,0.32016961397015165,0.6014029684623295,0.3307670190803274,0.5947958939529583,0.3294356338307389,0.5901493656868178,0.31548525432180513,0.5933858034685823,0.33179413473936276,0.610277318711499
980,0.667865862290312,-0.332134137709688,0,0.3231237241629295,0.5817218645927397,0.31045189524310257,0.6129383044109696,0.32765150510643043,0.5979579788738814,0.3108997889815075,0.5712494838461256,0.32731740666675624,0.6059809780066202,0.326684652117729,0.5935082214138974,0.3275905874256358,0.5804709763566192,0.3190318789577102,0.6055695962582316,0.33440728317609814,0.5940493310497947,0.3299405445692103,0.5949707718725185,0.32078000272887625,0.5928684286443219,0.33492133578772215,0.6074369376374527
981,0.6667210251178207,-0.3332789748821793,0,0.3219056692046051,0.5790286688303515,0.3082411489292302,0.6136048008503613,0.3275967485516952,0.5951160771737899,0.3106038982165641,0.5711635228898027,0.3320451408992872,0.6089622661157496,0.32545008536619624,0.5977166547695094,0.3258574144911512,0.5828711213034834,0.32396678749716123,0.603938583722552,0.335705771188858,0.5920507812452779,0.32732664301724496,0.5957084785805546,0.3257536510932801,0.5925010243366541,0.3387716412220173,0.6109534045953742
982,0.6703577316372794,-0.3296422683627206,0,0.31961144769981353,0.5788604935614,0.31052555209969923,0.6128700837536799,0.3234399322547309,0.6000623177180947,0.31386367914983737,0.5717473512292824,0.33288800518297446,0.6041549450843471,0.32539403346677126,0.6019042102909316,0.3297939891791321,0.5818664377948635,0.3243455625925053,0.6054805538790237,0.3335840111304829,0.5878620984656762,0.3272781632655495,0.596704476111483,0.3207878203718199,0.5885967909569294,0.33516940142884666,0.6086513213372375
983,0.6687392277380867,-0.3312607722619133,0,0.3202775608673877,0.5776007359050223,0.3089972859630383,0.6156649108382224,0.3199546153742676,0.5997586409980092,0.3189349156859659,0.5741549539930744,0.3346518330470291,0.6030044055781314,0.3205598267888889,0.6030151412941527,0.33085970585871577,0.5786222301038493,0.32398605492338534,0.6091046534658247,0.3301918322179375,0.5878248189228291,0.3267614602785362,0.5997217048214809,0.3242303613807824,0.5915044834398124,0.3333016462735461,0.6036839623546565
984,0.6674806086299463,-0.3325193913700537,0,0.3189781255073396,0.5802838637962973,0.31179450032085837,0.6192969200648912,0.3197129098310725,0.6008603174513245,0.3195996915199741,0.5717186445683659,0.33375087902708017,0.6030677895199276,0.3252589444209482,0.6012950274473474,0.3353373245079409,0.5798793720127104,0.32143105752132783,0.6053313173365042,0.3263188026907241,0.587728159356235,0.3218622644735798,0.5989513250873683,0.3291225031443839,0.5933955798988573,0.335454038082954,0.599455070817919
985,0.667179741379905,-0.332820258620095,0,0.31900448218457433,0.5788871657307302,0.3163900049224065,0.6149002628957764,0.319558851948587,0.6014530428762053,0.3200043721974615,0.5761904117336423,0.3306221211266233,0.6014435752621587,0.3281610945033411,0.6012662543063387,0.3338358864767242,0.5759350926735138,0.3241376132231183,0.6095418363633373,0.32744998698877376,0.5916624277093018,0.3221821630195508,0.5960758326012241,0.3240550533672169,0.5950150476938049,0.3348566789989895,0.6020585628618897
986,0.66473250061869,-0.33526749938130995,0,0.32125215853702105,0.584590787429209,0.30639000492240676,0.6149002604747813,0.317699382532873,0.6009174599532574,0.32398394465614,0.5725737447078273,0.3351210918304764,0.6060729247450785,0.32898232985137543,0.5992868399309255,0.3306256581234306,0.5746716982996366,0.31968286311433447,0.6085843104329537,0.3229018066353015,0.5940325047745456,0.3210434257112242,0.5930341445915842,0.3245519125645388,0.5997703446844944,0.3363162318265466,0.6016415595227865
987,0.664643826525602,-0.33535617347439795,0,0.32416098864565535,0.5875279985248513,0.3111901543298046,0.6109939226750946,0.32160548421175694,0.5986738335741244,0.3283970317445243,0.5715476947100161,0.3388358177135196,0.6101991714005781,0.3251904219763171,0.6038594825151199,0.3261538999444922,0.5729157769988928,0.3193427028102861,0.6128830543165359,0.3228446418581305,0.594626959715716,0.32313779896383976,0.5978573586928474,0.3273601259804946,0.5968153532426195,0.3337326245848031,0.5973277496908452
988,0.672848555740054,-0.327151444259946,0,0.32565559490820173,0.5847724531475728,0.30946282755128984,0.6141388145767155,0.320050898807671,0.5992200605625317,0.3272109722983716,0.5685240743321462,0.33678079717999243,0.6085833463444803,0.3291460439497982,0.6017244664093991,0.32489674819807,0.5769124073192434,0.3222232662350695,0.6150352058507659,0.32749824921916576,0.5976646381974499,0.32231512310100846,0.6009930274107578,0.327336998055551,0.594565177389246,0.3313332960900548,0.5945132375755088
989,0.6754279005082586,-0.3245720994917414,0,0.3220890398059652,0.5821980967300465,0.30588776173823956,0.6171357446185195,0.3246247270287547,0.59994612358066,0.3305216143145159,0.5667529437633863,0.3402247906382387,0.6080371567448772,0.32462668674333983,0.5978707326551866,0.3230079704610107,0.5733217248781447,0.3204713317684665,0.6097021120107324,0.32474990787511177,0.5952574659674577,0.327409351774602,0.5981182048991724,0.32462830770713524,0.5965241703246834,0.3346265011356926,0.5934774919440701
990,0.6743566810476288,-0.3256433189523712,0,0.3220890425677147,0.572198096730047,0.30382548240994056,0.6143184371646914,0.32574900437905974,0.5983633405285683,0.3319864216011458,0.5655277469032624,0.34148543000868103,0.6058527740739387,0.324215986084655,0.5982977389606768,0.3249817719322829,0.5717858670865453,0.32406917051661405,0.6111785254415688,0.32211534163405897,0.5999874298289345,0.3289488040586393,0.5974796550527015,0.32123411553977643,0.5967732633653511,0.33080488490964194,0.5928416256676656
991,0.6756571208587752,-0.32434287914122484,0,0.3213279883985667,0.5754734404237023,0.30181431283352855,0.6165070809418484,0.32397915016211093,0.5975709118585107,0.33436678300846945,0.5681911356419175,0.3387476847581089,0.6041080167023837,0.3223193276521609,0.5990164057720977,0.3233152013995797,0.5751394027667326,0.32491985630846315,0.6067625173736486,0.32036853347099736,0.5968883848432724,0.3276607687130647,0.5974513652488432,0.32149631106747123,0.5991656890493996,0.3274126320320195,0.5973501247639399
